ticker,year,cik,accession,filing_date,doc_url
UDR,2023,0000074208,0000074208-24-000011,2024-02-20,https://www.sec.gov/Archives/edgar/data/74208/000007420824000011/udr-20231231x10k.htm
UHS,2019,0000352915,0001564590-20-006793,2020-02-26,https://www.sec.gov/Archives/edgar/data/352915/000156459020006793/uhs-10k_20191231.htm
UHS,2021,0000352915,0001564590-22-006717,2022-02-24,https://www.sec.gov/Archives/edgar/data/352915/000156459022006717/uhs-10k_20211231.htm
UHS,2023,0000352915,0000950170-24-021175,2024-02-27,https://www.sec.gov/Archives/edgar/data/352915/000095017024021175/uhs-20231231.htm
ULTA,2019,0001403568,0001558370-20-003272,2020-03-27,https://www.sec.gov/Archives/edgar/data/1403568/000155837020003272/ulta-20200201x10k11b4b7.htm
ULTA,2021,0001403568,0001558370-22-004330,2022-03-25,https://www.sec.gov/Archives/edgar/data/1403568/000155837022004330/ulta-20220129x10k.htm
ULTA,2023,0001403568,0001558370-24-003941,2024-03-26,https://www.sec.gov/Archives/edgar/data/1403568/000155837024003941/ulta-20240203x10k.htm
UNH,2019,0000731766,0000731766-20-000006,2020-02-14,https://www.sec.gov/Archives/edgar/data/731766/000073176620000006/unh2019123110-k.htm
UNH,2021,0000731766,0000731766-22-000008,2022-02-15,https://www.sec.gov/Archives/edgar/data/731766/000073176622000008/unh-20211231.htm
UNH,2023,0000731766,0000731766-24-000081,2024-02-28,https://www.sec.gov/Archives/edgar/data/731766/000073176624000081/unh-20231231.htm
UNP,2019,0000100885,0000100885-20-000065,2020-02-07,https://www.sec.gov/Archives/edgar/data/100885/000010088520000065/unp-20191231x10k.htm
UNP,2021,0000100885,0001437749-22-002494,2022-02-04,https://www.sec.gov/Archives/edgar/data/100885/000143774922002494/unp20211231_10k.htm
UNP,2023,0000100885,0001437749-24-003599,2024-02-09,https://www.sec.gov/Archives/edgar/data/100885/000143774924003599/unp20231231_10k.htm
UPS,2019,0001090727,0001090727-20-000005,2020-02-20,https://www.sec.gov/Archives/edgar/data/1090727/000109072720000005/ups-12312019x10k.htm
UPS,2021,0001090727,0001090727-22-000007,2022-02-22,https://www.sec.gov/Archives/edgar/data/1090727/000109072722000007/ups-20211231.htm
UPS,2023,0001090727,0001090727-24-000008,2024-02-20,https://www.sec.gov/Archives/edgar/data/1090727/000109072724000008/ups-20231231.htm
URI,2019,0001067701,0001067701-20-000008,2020-01-29,https://www.sec.gov/Archives/edgar/data/1067701/000106770120000008/uri-2019123110k.htm
URI,2021,0001067701,0001067701-22-000008,2022-01-26,https://www.sec.gov/Archives/edgar/data/1067701/000106770122000008/uri-20211231.htm
URI,2023,0001067701,0001067701-24-000007,2024-01-24,https://www.sec.gov/Archives/edgar/data/1067701/000106770124000007/uri-20231231.htm
USB,2019,0000036104,0001193125-20-043622,2020-02-20,https://www.sec.gov/Archives/edgar/data/36104/000119312520043622/d597518d10k.htm
USB,2021,0000036104,0001193125-22-048709,2022-02-22,https://www.sec.gov/Archives/edgar/data/36104/000119312522048709/d256232d10k.htm
USB,2023,0000036104,0000036104-24-000018,2024-02-20,https://www.sec.gov/Archives/edgar/data/36104/000003610424000018/usb-20231231.htm
V,2019,0001403161,0001403161-20-000070,2020-11-19,https://www.sec.gov/Archives/edgar/data/1403161/000140316120000070/v-20200930.htm
V,2021,0001403161,0001403161-22-000081,2022-11-16,https://www.sec.gov/Archives/edgar/data/1403161/000140316122000081/v-20220930.htm
V,2023,0001403161,0001403161-24-000058,2024-11-13,https://www.sec.gov/Archives/edgar/data/1403161/000140316124000058/v-20240930.htm
VICI,2019,0001705696,0001705696-20-000048,2020-02-20,https://www.sec.gov/Archives/edgar/data/1705696/000170569620000048/vici2019form10-k.htm
VICI,2021,0001705696,0001705696-22-000046,2022-02-23,https://www.sec.gov/Archives/edgar/data/1705696/000170569622000046/vici-20211231.htm
VICI,2023,0001705696,0001705696-24-000033,2024-02-22,https://www.sec.gov/Archives/edgar/data/1705696/000170569624000033/vici-20231231.htm
VLO,2019,0001035002,0001035002-20-000007,2020-02-26,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000007/vloform10-kx12312019.htm
VLO,2021,0001035002,0001035002-22-000007,2022-02-22,https://www.sec.gov/Archives/edgar/data/1035002/000103500222000007/vlo-20211231.htm
VLO,2023,0001035002,0001035002-24-000007,2024-02-22,https://www.sec.gov/Archives/edgar/data/1035002/000103500224000007/vlo-20231231.htm
VLTO,2023,0001967680,0001967680-24-000033,2024-02-28,https://www.sec.gov/Archives/edgar/data/1967680/000196768024000033/vlto-20231231.htm
VMC,2019,0001396009,0001396009-20-000006,2020-02-26,https://www.sec.gov/Archives/edgar/data/1396009/000139600920000006/vmc-20191231x10k.htm
VMC,2021,0001396009,0001396009-22-000010,2022-02-25,https://www.sec.gov/Archives/edgar/data/1396009/000139600922000010/vmc-20211231x10k.htm
VMC,2023,0001396009,0001396009-24-000006,2024-02-22,https://www.sec.gov/Archives/edgar/data/1396009/000139600924000006/vmc-20231231x10k.htm
VRSK,2019,0001442145,0001442145-20-000012,2020-02-18,https://www.sec.gov/Archives/edgar/data/1442145/000144214520000012/vrsk10k12312019.htm
VRSK,2021,0001442145,0001437749-22-004083,2022-02-22,https://www.sec.gov/Archives/edgar/data/1442145/000143774922004083/vrsk20211231_10k.htm
VRSK,2023,0001442145,0001437749-24-004939,2024-02-21,https://www.sec.gov/Archives/edgar/data/1442145/000143774924004939/vrsk20231231c_10k.htm
VRSN,2019,0001014473,0001014473-20-000006,2020-02-14,https://www.sec.gov/Archives/edgar/data/1014473/000101447320000006/vrsn-20191231x10k.htm
VRSN,2021,0001014473,0001014473-22-000007,2022-02-18,https://www.sec.gov/Archives/edgar/data/1014473/000101447322000007/vrsn-20211231.htm
VRSN,2023,0001014473,0001014473-24-000006,2024-02-15,https://www.sec.gov/Archives/edgar/data/1014473/000101447324000006/vrsn-20231231.htm
VRT,2019,0001674101,0001104659-20-032055,2020-03-12,https://www.sec.gov/Archives/edgar/data/1674101/000110465920032055/tm2011880-1_10k.htm
VRT,2021,0001674101,0001628280-22-004533,2022-03-01,https://www.sec.gov/Archives/edgar/data/1674101/000162828022004533/vrt-20211231.htm
VRT,2023,0001674101,0001628280-24-006498,2024-02-23,https://www.sec.gov/Archives/edgar/data/1674101/000162828024006498/vrt-20231231.htm
VRTX,2019,0000875320,0000875320-20-000007,2020-02-13,https://www.sec.gov/Archives/edgar/data/875320/000087532020000007/a201910k-main.htm
VRTX,2021,0000875320,0000875320-22-000007,2022-02-09,https://www.sec.gov/Archives/edgar/data/875320/000087532022000007/vrtx-20211231.htm
VRTX,2023,0000875320,0000875320-24-000062,2024-02-15,https://www.sec.gov/Archives/edgar/data/875320/000087532024000062/vrtx-20231231.htm
VST,2019,0001692819,0001692819-20-000005,2020-02-28,https://www.sec.gov/Archives/edgar/data/1692819/000169281920000005/vistra-20191231.htm
VST,2021,0001692819,0001692819-22-000005,2022-02-25,https://www.sec.gov/Archives/edgar/data/1692819/000169281922000005/vistra-20211231.htm
VST,2023,0001692819,0001692819-24-000012,2024-02-29,https://www.sec.gov/Archives/edgar/data/1692819/000169281924000012/vistra-20231231.htm
VTR,2019,0000740260,0000740260-20-000042,2020-02-24,https://www.sec.gov/Archives/edgar/data/740260/000074026020000042/vtr123119doc10k.htm
VTR,2021,0000740260,0000740260-22-000057,2022-02-18,https://www.sec.gov/Archives/edgar/data/740260/000074026022000057/vtr-20211231.htm
VTR,2023,0000740260,0000740260-24-000067,2024-02-15,https://www.sec.gov/Archives/edgar/data/740260/000074026024000067/vtr-20231231.htm
VTRS,2019,0001792044,0001193125-20-136001,2020-05-07,https://www.sec.gov/Archives/edgar/data/1792044/000119312520136001/d792786d10k.htm
VTRS,2021,0001792044,0001792044-22-000010,2022-02-28,https://www.sec.gov/Archives/edgar/data/1792044/000179204422000010/vtrs-20211231.htm
VTRS,2023,0001792044,0001792044-24-000008,2024-02-28,https://www.sec.gov/Archives/edgar/data/1792044/000179204424000008/vtrs-20231231.htm
VZ,2019,0000732712,0000732712-20-000014,2020-02-21,https://www.sec.gov/Archives/edgar/data/732712/000073271220000014/a2019q410-k.htm
VZ,2021,0000732712,0000732712-22-000008,2022-02-11,https://www.sec.gov/Archives/edgar/data/732712/000073271222000008/vz-20211231.htm
VZ,2023,0000732712,0000732712-24-000010,2024-02-09,https://www.sec.gov/Archives/edgar/data/732712/000073271224000010/vz-20231231.htm
WAB,2019,0000943452,0001628280-20-002098,2020-02-24,https://www.sec.gov/Archives/edgar/data/943452/000162828020002098/wab-20191231.htm
WAB,2021,0000943452,0001628280-22-002997,2022-02-17,https://www.sec.gov/Archives/edgar/data/943452/000162828022002997/wab-20211231.htm
WAB,2023,0000943452,0001628280-24-004774,2024-02-14,https://www.sec.gov/Archives/edgar/data/943452/000162828024004774/wab-20231231.htm
WAT,2019,0001000697,0001193125-20-048303,2020-02-25,https://www.sec.gov/Archives/edgar/data/1000697/000119312520048303/d862312d10k.htm
WAT,2021,0001000697,0001193125-22-051509,2022-02-24,https://www.sec.gov/Archives/edgar/data/1000697/000119312522051509/d208871d10k.htm
WAT,2023,0001000697,0001193125-24-047491,2024-02-27,https://www.sec.gov/Archives/edgar/data/1000697/000119312524047491/d691142d10k.htm
WBD,2019,0001437107,0001437107-20-000006,2020-02-27,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000006/disca-2019123110kq4.htm
WBD,2021,0001437107,0001437107-22-000031,2022-02-24,https://www.sec.gov/Archives/edgar/data/1437107/000143710722000031/disca-20211231.htm
WBD,2023,0001437107,0001437107-24-000017,2024-02-23,https://www.sec.gov/Archives/edgar/data/1437107/000143710724000017/wbd-20231231.htm
WDAY,2019,0001327811,0001327811-20-000022,2020-03-03,https://www.sec.gov/Archives/edgar/data/1327811/000132781120000022/wday-20200131.htm
WDAY,2021,0001327811,0001327811-22-000030,2022-02-28,https://www.sec.gov/Archives/edgar/data/1327811/000132781122000030/wday-20220131.htm
WDAY,2023,0001327811,0001327811-24-000044,2024-03-08,https://www.sec.gov/Archives/edgar/data/1327811/000132781124000044/wday-20240131.htm
WDC,2019,0000106040,0000106040-20-000049,2020-08-28,https://www.sec.gov/Archives/edgar/data/106040/000010604020000049/wdc-20200703.htm
WDC,2021,0000106040,0000106040-22-000055,2022-08-25,https://www.sec.gov/Archives/edgar/data/106040/000010604022000055/wdc-20220701.htm
WDC,2023,0000106040,0000106040-24-000031,2024-08-20,https://www.sec.gov/Archives/edgar/data/106040/000010604024000031/wdc-20240628.htm
WEC,2019,0000783325,0000107815-20-000089,2020-02-27,https://www.sec.gov/Archives/edgar/data/783325/000010781520000089/a2019wec10k.htm
WEC,2021,0000783325,0000107815-22-000116,2022-02-24,https://www.sec.gov/Archives/edgar/data/783325/000010781522000116/wec-20211231.htm
WEC,2023,0000783325,0000107815-24-000095,2024-02-22,https://www.sec.gov/Archives/edgar/data/783325/000010781524000095/wec-20231231.htm
WELL,2019,0000766704,0000766704-20-000015,2020-02-14,https://www.sec.gov/Archives/edgar/data/766704/000076670420000015/a201910-k.htm
WELL,2021,0000766704,0000766704-22-000013,2022-02-16,https://www.sec.gov/Archives/edgar/data/766704/000076670422000013/well-20211231.htm
WELL,2023,0000766704,0000766704-24-000008,2024-02-15,https://www.sec.gov/Archives/edgar/data/766704/000076670424000008/well-20231231.htm
WFC,2019,0000072971,0000072971-20-000217,2020-02-27,https://www.sec.gov/Archives/edgar/data/72971/000007297120000217/wfc-12312019x10k.htm
WFC,2021,0000072971,0000072971-22-000096,2022-02-22,https://www.sec.gov/Archives/edgar/data/72971/000007297122000096/wfc-20211231.htm
WFC,2023,0000072971,0000072971-24-000064,2024-02-20,https://www.sec.gov/Archives/edgar/data/72971/000007297124000064/wfc-20231231.htm
WM,2019,0000823768,0001558370-20-000762,2020-02-13,https://www.sec.gov/Archives/edgar/data/823768/000155837020000762/wm-20191231x10kba4080.htm
WM,2021,0000823768,0001558370-22-001179,2022-02-15,https://www.sec.gov/Archives/edgar/data/823768/000155837022001179/wm-20211231x10k.htm
WM,2023,0000823768,0001558370-24-001049,2024-02-13,https://www.sec.gov/Archives/edgar/data/823768/000155837024001049/wm-20231231x10k.htm
WMB,2019,0000107263,0000107263-20-000005,2020-02-24,https://www.sec.gov/Archives/edgar/data/107263/000010726320000005/wmb2019123110k.htm
WMB,2021,0000107263,0000107263-22-000007,2022-02-28,https://www.sec.gov/Archives/edgar/data/107263/000010726322000007/wmb-20211231.htm
WMB,2023,0000107263,0000107263-24-000019,2024-02-21,https://www.sec.gov/Archives/edgar/data/107263/000010726324000019/wmb-20231231.htm
WMT,2019,0000104169,0000104169-20-000011,2020-03-20,https://www.sec.gov/Archives/edgar/data/104169/000010416920000011/wmtform10-kx1312020.htm
WMT,2021,0000104169,0000104169-22-000012,2022-03-18,https://www.sec.gov/Archives/edgar/data/104169/000010416922000012/wmt-20220131.htm
WMT,2023,0000104169,0000104169-24-000056,2024-03-15,https://www.sec.gov/Archives/edgar/data/104169/000010416924000056/wmt-20240131.htm
WRB,2019,0000011544,0000011544-20-000016,2020-02-20,https://www.sec.gov/Archives/edgar/data/11544/000001154420000016/wrb1231201910-k.htm
WRB,2021,0000011544,0000011544-22-000007,2022-02-24,https://www.sec.gov/Archives/edgar/data/11544/000001154422000007/wrb-20211231.htm
WRB,2023,0000011544,0000011544-24-000005,2024-02-23,https://www.sec.gov/Archives/edgar/data/11544/000001154424000005/wrb-20231231.htm
WSM,2019,0000719955,0001193125-20-088937,2020-03-27,https://www.sec.gov/Archives/edgar/data/719955/000119312520088937/d856872d10k.htm
WSM,2021,0000719955,0001628280-22-007494,2022-03-28,https://www.sec.gov/Archives/edgar/data/719955/000162828022007494/wsm-20220130.htm
WSM,2023,0000719955,0001628280-24-012221,2024-03-20,https://www.sec.gov/Archives/edgar/data/719955/000162828024012221/wsm-20240128.htm
WST,2019,0000105770,0000105770-20-000015,2020-02-24,https://www.sec.gov/Archives/edgar/data/105770/000010577020000015/wst-20191231.htm
WST,2021,0000105770,0001628280-22-003342,2022-02-22,https://www.sec.gov/Archives/edgar/data/105770/000162828022003342/wst-20211231.htm
WST,2023,0000105770,0000105770-24-000015,2024-02-20,https://www.sec.gov/Archives/edgar/data/105770/000010577024000015/wst-20231231.htm
WTW,2019,0001140536,0001564590-20-006736,2020-02-26,https://www.sec.gov/Archives/edgar/data/1140536/000156459020006736/wltw-10k_20191231.htm
WTW,2021,0001140536,0000950170-22-001932,2022-02-24,https://www.sec.gov/Archives/edgar/data/1140536/000095017022001932/wtw-20211231.htm
WTW,2023,0001140536,0000950170-24-018575,2024-02-22,https://www.sec.gov/Archives/edgar/data/1140536/000095017024018575/wtw-20231231.htm
WY,2019,0000106535,0001564590-20-004822,2020-02-14,https://www.sec.gov/Archives/edgar/data/106535/000156459020004822/wy-10k_20191231.htm
WY,2021,0000106535,0001564590-22-005707,2022-02-18,https://www.sec.gov/Archives/edgar/data/106535/000156459022005707/wy-10k_20211231.htm
WY,2023,0000106535,0000950170-24-016434,2024-02-16,https://www.sec.gov/Archives/edgar/data/106535/000095017024016434/wy-20231231.htm
WYNN,2019,0001174922,0001174922-20-000024,2020-02-28,https://www.sec.gov/Archives/edgar/data/1174922/000117492220000024/wynn-20191231.htm
WYNN,2021,0001174922,0001174922-22-000031,2022-02-28,https://www.sec.gov/Archives/edgar/data/1174922/000117492222000031/wynn-20211231.htm
WYNN,2023,0001174922,0001174922-24-000046,2024-02-23,https://www.sec.gov/Archives/edgar/data/1174922/000117492224000046/wynn-20231231.htm
XEL,2019,0000072903,0000072903-20-000011,2020-02-21,https://www.sec.gov/Archives/edgar/data/72903/000007290320000011/xcel1231201910-k.htm
XEL,2021,0000072903,0000072903-22-000010,2022-02-23,https://www.sec.gov/Archives/edgar/data/72903/000007290322000010/xel-20211231.htm
XEL,2023,0000072903,0000072903-24-000034,2024-02-21,https://www.sec.gov/Archives/edgar/data/72903/000007290324000034/xel-20231231.htm
XOM,2019,0000034088,0000034088-20-000016,2020-02-26,https://www.sec.gov/Archives/edgar/data/34088/000003408820000016/xom10k2019.htm
XOM,2021,0000034088,0000034088-22-000011,2022-02-23,https://www.sec.gov/Archives/edgar/data/34088/000003408822000011/xom-20211231.htm
XOM,2023,0000034088,0000034088-24-000018,2024-02-28,https://www.sec.gov/Archives/edgar/data/34088/000003408824000018/xom-20231231.htm
XYL,2019,0001524472,0001524472-20-000006,2020-02-28,https://www.sec.gov/Archives/edgar/data/1524472/000152447220000006/xyl1231201910kv1.htm
XYL,2021,0001524472,0001524472-22-000009,2022-02-25,https://www.sec.gov/Archives/edgar/data/1524472/000152447222000009/xyl-20211231.htm
XYL,2023,0001524472,0001524472-24-000006,2024-02-28,https://www.sec.gov/Archives/edgar/data/1524472/000152447224000006/xyl-20231231.htm
XYZ,2019,0001512673,0001628280-20-002303,2020-02-26,https://www.sec.gov/Archives/edgar/data/1512673/000162828020002303/sq-20191231.htm
XYZ,2021,0001512673,0001628280-22-003825,2022-02-24,https://www.sec.gov/Archives/edgar/data/1512673/000162828022003825/sq-20211231.htm
XYZ,2023,0001512673,0001628280-24-006354,2024-02-22,https://www.sec.gov/Archives/edgar/data/1512673/000162828024006354/sq-20231231.htm
YUM,2019,0001041061,0001041061-20-000015,2020-02-20,https://www.sec.gov/Archives/edgar/data/1041061/000104106120000015/yum10k12312019.htm
YUM,2021,0001041061,0001041061-22-000009,2022-02-23,https://www.sec.gov/Archives/edgar/data/1041061/000104106122000009/yum-20211231.htm
YUM,2023,0001041061,0001041061-24-000011,2024-02-20,https://www.sec.gov/Archives/edgar/data/1041061/000104106124000011/yum-20231231.htm
ZBH,2019,0001136869,0001564590-20-005657,2020-02-21,https://www.sec.gov/Archives/edgar/data/1136869/000156459020005657/zbh-10k_20191231.htm
ZBH,2021,0001136869,0001564590-22-007160,2022-02-25,https://www.sec.gov/Archives/edgar/data/1136869/000156459022007160/zbh-10k_20211231.htm
ZBH,2023,0001136869,0000950170-24-019353,2024-02-23,https://www.sec.gov/Archives/edgar/data/1136869/000095017024019353/zbh-20231231.htm
ZBRA,2019,0000877212,0000877212-20-000006,2020-02-13,https://www.sec.gov/Archives/edgar/data/877212/000087721220000006/a10k12312019zebra.htm
ZBRA,2021,0000877212,0000877212-22-000026,2022-02-10,https://www.sec.gov/Archives/edgar/data/877212/000087721222000026/zbra-20211231.htm
ZBRA,2023,0000877212,0000877212-24-000029,2024-02-15,https://www.sec.gov/Archives/edgar/data/877212/000087721224000029/zbra-20231231.htm
ZTS,2019,0001555280,0001555280-20-000054,2020-02-13,https://www.sec.gov/Archives/edgar/data/1555280/000155528020000054/zoetis-20191231x10kye.htm
